venda_id,data_venda,produto_id,produto,categoria,preco_unitario,quantidade,desconto,valor_total,regiao,cidade,canal,forma_pagamento,cliente_id,custo_unitario
103551,2026-05-26,1023,Secador de Cabelo,Beleza,179.55,1,0.0,179.55,Sul,Florianopolis,App,Cartao de Credito,170,72.83
106645,2026-07-13,1005,Mouse Gamer,Eletronicos,204.85,2,0.0,409.7,Centro-Oeste,Goiania,App,Cartao de Credito,407,43.5
109798,2024-02-01,1020,Bicicleta,Esportes,932.48,2,0.15,1585.22,Centro-Oeste,Goiania,E-commerce,Pix,232,640.91
100708,2024-12-26,1023,Secador de Cabelo,Beleza,179.55,2,0.05,341.14,Norte,Manaus,E-commerce,Cartao de Debito,671,72.83
110019,2024-11-02,1018,Bola de Futebol,Esportes,150.12,1,0.2,120.1,Sul,Curitiba,App,,534,53.27
101838,2025-12-16,1004,Tablet,Eletronicos,958.97,3,0.0,2876.91,Sul,Porto Alegre,E-commerce,Pix,25,701.26
108294,2025-09-22,1009,Jaqueta,Vestuario,173.9,2,0.1,313.02,Nordeste,Recife,Loja Fisica,Dinheiro,451,132.38
101708,2025-06-15,1008,Tenis,Vestuario,405.85,2,0.05,771.12,Sul,Florianopolis,App,Cartao de Debito,529,97.94
109439,2025-09-27,1017,Azeite Extra Virgem,Alimentos,66.45,1,0.15,56.48,Sudeste,Sao Paulo,App,Boleto,746,28.79
109016,2025-02-07,1016,Chocolate Premium,Alimentos,58.81,1,0.0,58.81,Nordeste,Fortaleza,Loja Fisica,Pix,312,12.14
107847,2026-01-27,1014,Cortina,  Casa e Decoracao  ,210.43,1,0.1,189.39,Sul,Curitiba,E-commerce,Dinheiro,509,80.34
102584,2025-08-22,1006,Camiseta,Vestuario,50.18,3,0.0,150.54,Nordeste,Salvador,App,Dinheiro,466,25.27
109895,2024-08-11,1008,Tenis,Vestuario,405.85,3,0.0,1217.55,Sudeste,Sao Paulo,Loja Fisica,Pix,82,97.94
107634,2025-09-01,1003,Smart TV,ELETRONICOS,2850.57,1,0.1,2565.51,Sul,Porto Alegre,Loja Fisica,Dinheiro,610,2035.31
104617,2024-08-13,1019,Halteres,Esportes,290.04,1,0.1,261.04,Sul,Florianopolis,App,PIX,796,107.57
105565,2025-09-08,1001,Notebook,Eletronicos,3581.1,2,0.15,6087.87,Norte,Manaus,App,Boleto,626,2220.02
106044,2025-05-16,1003,Smart TV,Eletronicos,2850.57,1,0.0,2850.57,Sudeste,Rio de Janeiro,App,Cartao de Credito,765,2035.31
106968,2024-12-04,1015,Cafe Especial,Alimentos,67.68,1,0.0,67.68,Sudeste,Sao Paulo,Loja Fisica,Boleto,26,26.46
111964,2024-10-29,1015,Cafe Especial,Alimentos,67.68,2,0.0,135.36,Centro-Oeste,Brasilia,E-commerce,Pix,382,26.46
104907,21/07/2024,1022,Kit Skincare,Beleza,143.23,1,0.0,143.23,Norte,Belem,E-commerce,Dinheiro,341,61.92
100131,2025-03-01,1013,Almofada,Casa e Decoracao,33.06,3,0.2,79.34,Centro-Oeste,Goiania,Loja Fisica,Boleto,565,20.74
101726,2025-11-15,1023,Secador de Cabelo,Beleza,179.55,1,0.2,143.64,Nordeste,,E-commerce,Dinheiro,633,72.83
100928,2025-01-29,1022,Kit Skincare,Beleza,143.23,2,0.0,286.46,Sul,Porto Alegre,E-commerce,Pix,297,61.92
104124,2025-05-04,1017,Azeite Extra Virgem,ALIMENTOS,66.45,2,0.0,132.9,Sul,,E-commerce,Dinheiro,445,28.79
104069,2026-04-11,1007,Calca Jeans,Vestuario,180.96,1,0.05,171.91,Sudeste,Belo Horizonte,E-commerce,Boleto,547,75.6
108208,2025-12-10,1008,Tenis,Vestuario,405.85,1,0.15,344.97,Nordeste,Recife,Loja Fisica,Cartao de Credito,17,97.94
103485,26/06/2024,1016,Chocolate Premium,Alimentos,58.81,1,0.0,58.81,Nordeste,Recife,E-commerce,Cartao de Credito,460,12.14
110519,2024-03-27,1012,Jogo de Panelas,Casa e Decoracao,378.74,1,0.1,340.87,Nordeste,Recife,E-commerce,,148,165.95
111311,2026-05-13,1022,Kit Skincare,Beleza,143.23,3,0.0,429.69,Sul,Florianopolis,E-commerce,Cartao de Debito,36,61.92
100452,2026-05-27,1018,Bola de Futebol,Esportes,150.12,2,0.0,300.24,Sudeste,Rio de Janeiro,E-commerce,Cartao de Credito,18,53.27
102604,2025-05-09,1008,Tenis,Vestuario,405.85,1,0.0,405.85,Norte,Belem,E-commerce,Cartao de Debito,103,97.94
101421,2026-03-19,1005,Mouse Gamer,Eletronicos,204.85,3,0.2,491.64,Norte,Manaus,E-commerce,Pix,696,43.5
105070,2024-08-13,1021,Perfume,Beleza,235.41,1,0.0,235.41,Sudeste,Sao Paulo,E-commerce,Pix,60,98.2
109202,2025-01-20,1009,Jaqueta,Vestuario,173.9,3,0.2,417.36,Centro-Oeste,Goiania,Loja Fisica,Dinheiro,598,132.38
109164,2025-02-11,1020,Bicicleta,Esportes,932.48,1,0.15,792.61,Sul,Porto Alegre,E-commerce,Boleto,468,640.91
103815,2025-02-23,1020,Bicicleta,Esportes,932.48,2,0.1,1678.46,Centro-Oeste,Brasilia,Loja Fisica,Cartao de Debito,93,640.91
109367,2025-05-09,1021,Perfume,Beleza,235.41,2,0.0,470.82,Sudeste,Rio de Janeiro,E-commerce,Boleto,24,98.2
110937,2026-04-28,1014,Cortina,Casa e Decoracao,210.43,1,0.0,210.43,Sudeste,Sao Paulo,E-commerce,Boleto,550,80.34
100542,2024-09-07,1021,Perfume,Beleza,235.41,2,0.0,470.82,Sudeste,,Loja Fisica,Boleto,759,98.2
107538,2024-01-29,1002,Fone de Ouvido,Eletronicos,636.23,1,0.05,604.42,Norte,Manaus,App,Cartao de Credito,39,64.73
107859,14/05/2024,1012,Jogo de Panelas,Casa e Decoracao,378.74,1,0.1,340.87,Sudeste,Belo Horizonte,App,Boleto,616,165.95
100445,2025-04-27,1019,Halteres,Esportes,290.04,2,0.15,493.07,Nordeste,Fortaleza,App,Boleto,223,107.57
105460,2026-06-28,1020,Bicicleta,  Esportes  ,932.48,1,0.1,839.23,Sul,Curitiba,App,Cartao de Debito,273,640.91
110414,2024-08-18,1019,Halteres,Esportes,290.04,2,0.0,580.08,Sudeste,Belo Horizonte,E-commerce,Boleto,728,107.57
103863,2025-08-31,1018,Bola de Futebol,Esportes,150.12,1,0.05,142.61,Centro-Oeste,Goiania,Loja Fisica,Dinheiro,721,53.27
109724,2025-04-27,1023,Secador de Cabelo,Beleza,179.55,1,0.05,170.57,Nordeste,Salvador,App,Pix,218,72.83
104738,2024-09-24,1017,Azeite Extra Virgem,Alimentos,66.45,1,0.0,66.45,Centro-Oeste,Brasilia,E-commerce,Dinheiro,153,28.79
105398,2024-02-19,1002,Fone de Ouvido,Eletronicos,636.23,1,0.0,636.23,Sudeste,Rio de Janeiro,Loja Fisica,Cartao de Credito,451,64.73
106710,2024-06-17,1011,Luminaria,Casa e Decoracao,96.53,2,0.0,193.06,Centro-Oeste,Goiania,Loja Fisica,Cartao de Credito,42,45.44
107589,2024-08-11,1005,Mouse Gamer,Eletronicos,204.85,2,0.1,368.73,Centro-Oeste,Brasilia,E-commerce,PIX,455,43.5
103588,2024-10-30,1015,Cafe Especial,ALIMENTOS,67.68,2,0.2,108.29,Centro-Oeste,Brasilia,Loja Fisica,Dinheiro,348,26.46
107073,2024-06-24,1016,Chocolate Premium,Alimentos,58.81,3,0.0,176.43,Centro-Oeste,Goiania,App,Boleto,217,12.14
108451,2025-02-26,1014,Cortina,Casa e Decoracao,210.43,1,0.05,199.91,Norte,Belem,Loja Fisica,Cartao de Credito,245,80.34
106464,2024-10-17,1005,Mouse Gamer,Eletronicos,204.85,1,0.0,204.85,Centro-Oeste,Goiania,App,Cartao de Credito,586,43.5
103872,2025-10-13,1009,Jaqueta,Vestuario,173.9,1,0.0,173.9,Sudeste,Sao Paulo,Loja Fisica,Cartao de Debito,79,132.38
102184,2025-06-02,1001,Notebook,Eletronicos,3581.1,1,0.15,3043.94,Nordeste,Fortaleza,E-commerce,Boleto,472,2220.02
106476,2024-11-06,1014,Cortina,CASA E DECORACAO,210.43,1,0.15,178.87,Nordeste,Fortaleza,App,Cartao de Credito,703,80.34
100633,2026-07-03,1017,Azeite Extra Virgem,Alimentos,66.45,2,0.0,132.9,Sudeste,Rio de Janeiro,App,Pix,6,28.79
111669,2026-06-17,1004,Tablet,  Eletronicos  ,958.97,1,0.15,815.12,Nordeste,Recife,App,Pix,659,701.26
106495,2024-03-23,1015,Cafe Especial,Alimentos,67.68,1,0.0,67.68,Sul,Porto Alegre,E-commerce,Pix,103,26.46
107870,2025-07-22,1023,Secador de Cabelo,Beleza,179.55,2,0.0,359.1,Norte,Belem,App,pix,463,72.83
107281,2025-05-19,1019,Halteres,Esportes,290.04,1,0.05,275.54,Sul,Porto Alegre,E-commerce,Boleto,665,107.57
102649,2025-04-26,1017,Azeite Extra Virgem,Alimentos,66.45,1,0.0,66.45,Sul,Curitiba,E-commerce,Cartao de Debito,526,28.79
111440,2026-05-13,1023,Secador de Cabelo,Beleza,179.55,4,0.0,718.2,Sul,Porto Alegre,E-commerce,Cartao de Debito,137,72.83
109554,2024-01-31,1007,Calca Jeans,Vestuario,180.96,1,0.05,171.91,Norte,Manaus,Loja Fisica,Cartao de Credito,146,75.6
106412,2026-05-05,1016,Chocolate Premium,Alimentos,58.81,1,0.0,58.81,Nordeste,Salvador,E-commerce,Cartao de Debito,729,12.14
105998,2024-11-11,1014,Cortina,CASA E DECORACAO,210.43,3,0.0,631.29,Sul,Florianopolis,E-commerce,Boleto,715,80.34
110331,2026-04-20,1001,Notebook,Eletronicos,3581.1,2,0.0,7162.2,Nordeste,Fortaleza,Loja Fisica,Boleto,395,2220.02
103359,2025-12-09,1008,Tenis,Vestuario,405.85,1,0.0,405.85,Nordeste,Salvador,E-commerce,Dinheiro,43,97.94
109068,2024-05-24,1004,Tablet,Eletronicos,958.97,1,0.1,863.07,Centro-Oeste,Brasilia,E-commerce,Boleto,303,701.26
111786,2025-11-25,1008,Tenis,Vestuario,405.85,2,0.0,811.7,Centro-Oeste,Goiania,App,Boleto,315,97.94
105967,2025-06-28,1012,Jogo de Panelas,Casa e Decoracao,378.74,1,0.0,378.74,Nordeste,Salvador,E-commerce,Pix,273,165.95
105879,2024-03-27,1015,Cafe Especial,Alimentos,67.68,2,0.0,135.36,Nordeste,Recife,App,Cartao de Debito,621,26.46
104500,2024-08-21,1010,Vestido,Vestuario,301.62,1,0.0,301.62,Centro-Oeste,Brasilia,E-commerce,Dinheiro,270,92.56
111557,2026-01-06,1010,Vestido,Vestuario,301.62,1,0.05,286.54,Centro-Oeste,Goiania,E-commerce,Cartao de Credito,209,92.56
101602,2025-01-17,1018,Bola de Futebol,Esportes,150.12,2,0.0,300.24,Norte,Belem,E-commerce,Pix,361,53.27
102677,26/05/2025,1018,Bola de Futebol,Esportes,150.12,3,0.05,427.84,Nordeste,Fortaleza,Loja Fisica,pix,463,53.27
109989,2026-02-24,1010,Vestido,Vestuario,301.62,1,0.0,301.62,Sul,Florianopolis,Loja Fisica,Pix,255,92.56
108089,2025-11-02,1007,Calca Jeans,Vestuario,180.96,1,0.0,180.96,Norte,Manaus,Loja Fisica,Cartao de Debito,28,75.6
100145,2025-06-03,1005,Mouse Gamer,Eletronicos,204.85,1,0.0,204.85,Centro-Oeste,Goiania,E-commerce,Dinheiro,699,43.5
100000,2024-07-07,1008,Tenis,Vestuario,405.85,1,0.0,405.85,Centro-Oeste,Brasilia,E-commerce,PIX,624,97.94
102128,2024-11-21,1007,Calca Jeans,Vestuario,180.96,2,0.05,343.82,Norte,Belem,Loja Fisica,Dinheiro,793,75.6
109378,2025-11-16,1021,Perfume,Beleza,235.41,3,0.05,670.92,Norte,Manaus,Loja Fisica,Pix,43,98.2
111659,2024-05-29,1016,Chocolate Premium,Alimentos,58.81,2,0.0,117.62,Nordeste,Salvador,App,Pix,765,12.14
100783,2025-10-24,1021,Perfume,Beleza,235.41,1,0.0,235.41,Sudeste,Belo Horizonte,App,Cartao de Credito,45,98.2
105984,2024-03-25,1001,Notebook,Eletronicos,3581.1,3,0.05,10206.13,Norte,Belem,E-commerce,Cartao de Debito,768,2220.02
111059,03/04/2025,1011,Luminaria,Casa e Decoracao,96.53,1,0.15,82.05,Sul,Florianopolis,App,Boleto,604,45.44
102667,2025-06-19,1002,Fone de Ouvido,Eletronicos,636.23,4,0.05,2417.67,Centro-Oeste,Goiania,E-commerce,Dinheiro,154,64.73
104910,2025-05-21,1006,Camiseta,Vestuario,50.18,1,0.0,50.18,Nordeste,Fortaleza,Loja Fisica,Dinheiro,741,25.27
102924,2025-04-10,1005,Mouse Gamer,Eletronicos,204.85,2,0.15,348.24,Sul,Florianopolis,E-commerce,Cartao de Credito,310,43.5
105959,2024-06-08,1001,Notebook,ELETRONICOS,3581.1,1,0.05,3402.04,Sul,Porto Alegre,Loja Fisica,Dinheiro,571,2220.02
105546,2026-07-10,1004,Tablet,Eletronicos,958.97,1,0.0,958.97,Nordeste,Salvador,Loja Fisica,Dinheiro,756,701.26
110882,2025-01-31,1012,Jogo de Panelas,Casa e Decoracao,378.74,3,0.0,1136.22,Nordeste,Fortaleza,Loja Fisica,Pix,776,165.95
107075,2024-09-13,1020,Bicicleta,Esportes,932.48,2,0.1,1678.46,Sudeste,Sao Paulo,App,Pix,255,640.91
102072,01/06/2026,1013,Almofada,  CASA E DECORACAO  ,33.06,1,0.15,28.1,Sul,Curitiba,App,Cartao de Debito,146,20.74
102737,2026-06-01,1014,Cortina,Casa e Decoracao,210.43,1,0.0,210.43,Sudeste,Sao Paulo,Loja Fisica,Cartao de Credito,585,80.34
111161,27/06/2024,1009,Jaqueta,Vestuario,173.9,4,0.0,695.6,Sudeste,Rio de Janeiro,E-commerce,Cartao de Debito,723,132.38
104635,2026-02-03,1021,Perfume,Beleza,235.41,1,0.0,235.41,Norte,Belem,App,Cartao de Credito,580,98.2
106909,2026-01-30,1012,Jogo de Panelas,Casa e Decoracao,378.74,3,0.05,1079.41,Nordeste,Salvador,E-commerce,Cartao de Debito,277,165.95
109176,2026-07-13,1013,Almofada,  Casa e Decoracao  ,33.06,1,0.05,31.41,Nordeste,Fortaleza,Loja Fisica,Pix,330,20.74
107773,2024-03-01,1020,Bicicleta,Esportes,932.48,2,0.0,1864.96,Sudeste,Sao Paulo,App,Pix,373,640.91
111615,2024-03-26,1014,Cortina,Casa e Decoracao,210.43,3,0.15,536.6,Sudeste,Sao Paulo,E-commerce,Cartao de Credito,677,80.34
110618,2026-03-12,1013,Almofada,  Casa e Decoracao  ,33.06,2,0.1,59.51,Nordeste,Recife,App,Dinheiro,231,20.74
101465,2026-01-04,1020,Bicicleta,Esportes,932.48,2,0.0,1864.96,Sudeste,Belo Horizonte,App,Pix,725,640.91
104276,2024-10-12,1015,Cafe Especial,ALIMENTOS,67.68,1,0.05,64.3,Sudeste,Sao Paulo,Loja Fisica,Cartao de Credito,29,26.46
108744,2025-05-04,1022,Kit Skincare,  Beleza  ,143.23,1,0.0,143.23,Nordeste,Recife,E-commerce,Dinheiro,291,61.92
106024,2024-10-09,1018,Bola de Futebol,ESPORTES,150.12,1,0.0,150.12,Sul,Porto Alegre,Loja Fisica,Dinheiro,292,53.27
106572,2026-04-08,1023,Secador de Cabelo,Beleza,179.55,4,0.1,646.38,Sudeste,Sao Paulo,App,Cartao de Credito,200,72.83
103347,2025-11-19,1008,Tenis,Vestuario,405.85,3,0.0,1217.55,Nordeste,Salvador,E-commerce,Cartao de Credito,602,97.94
105649,2024-09-09,1023,Secador de Cabelo,Beleza,179.55,5,0.0,897.75,Nordeste,Fortaleza,App,Boleto,134,72.83
103234,2024-01-19,1002,Fone de Ouvido,Eletronicos,636.23,2,0.0,1272.46,Norte,Belem,Loja Fisica,Dinheiro,4,64.73
101930,2026-07-02,1003,Smart TV,Eletronicos,2850.57,4,0.05,10832.17,Norte,Belem,E-commerce,Cartao de Debito,528,2035.31
104964,2026-06-08,1020,Bicicleta,Esportes,932.48,1,0.05,885.86,Norte,Belem,App,Cartao de Credito,217,640.91
108802,2024-12-03,1012,Jogo de Panelas,Casa e Decoracao,378.74,1,0.0,378.74,Nordeste,Recife,App,Cartao de Credito,604,165.95
107356,2025-05-22,1016,Chocolate Premium,Alimentos,58.81,1,0.05,55.87,Norte,Belem,Loja Fisica,pix,505,12.14
111112,07/07/2024,1004,Tablet,Eletronicos,958.97,2,0.0,1917.94,Sul,Porto Alegre,App,,261,701.26
107716,2024-09-07,1003,Smart TV,Eletronicos,2850.57,1,0.0,2850.57,Sudeste,Sao Paulo,App,Pix,741,2035.31
102317,2025-01-24,1018,Bola de Futebol,Esportes,150.12,5,0.1,675.54,Sudeste,Sao Paulo,Loja Fisica,Boleto,259,53.27
105154,2025-01-12,1013,Almofada,Casa e Decoracao,33.06,5,0.0,165.3,Sudeste,Belo Horizonte,Loja Fisica,Pix,454,20.74
101758,2025-01-17,1004,Tablet,Eletronicos,958.97,3,0.0,2876.91,Centro-Oeste,Goiania,App,Cartao de Debito,540,701.26
108410,2025-08-18,1016,Chocolate Premium,ALIMENTOS,58.81,1,0.0,58.81,Sul,Curitiba,Loja Fisica,Dinheiro,457,12.14
107998,2025-09-14,1017,Azeite Extra Virgem,Alimentos,66.45,2,0.0,132.9,Norte,Belem,Loja Fisica,Dinheiro,290,28.79
109688,2026-04-29,1019,Halteres,Esportes,290.04,1,0.0,290.04,Sul,Florianopolis,App,PIX,22,107.57
105312,2026-02-16,1001,Notebook,Eletronicos,3581.1,1,0.0,3581.1,Sudeste,Rio de Janeiro,E-commerce,Boleto,421,2220.02
104422,2026-05-28,1010,Vestido,Vestuario,301.62,1,0.0,301.62,Norte,Manaus,Loja Fisica,Boleto,452,92.56
101633,2024-03-31,1019,Halteres,ESPORTES,290.04,1,0.1,261.04,Centro-Oeste,Brasilia,App,Pix,403,107.57
102979,2024-03-28,1001,Notebook,Eletronicos,3581.1,1,0.0,3581.1,Norte,Manaus,App,Cartao de Credito,76,2220.02
105854,2025-04-07,1004,Tablet,Eletronicos,958.97,4,0.0,3835.88,Norte,Belem,Loja Fisica,Cartao de Credito,724,701.26
111809,2025-01-30,1019,Halteres,Esportes,290.04,3,0.0,870.12,Nordeste,Salvador,E-commerce,Pix,796,107.57
100610,2025-07-13,1005,Mouse Gamer,Eletronicos,204.85,1,0.0,204.85,Norte,Manaus,App,pix,561,43.5
109730,2024-08-21,1012,Jogo de Panelas,Casa e Decoracao,378.74,2,0.0,757.48,Sudeste,Rio de Janeiro,E-commerce,Cartao de Credito,514,165.95
105750,2024-07-26,1011,Luminaria,Casa e Decoracao,96.53,2,0.15,164.1,Sul,Florianopolis,Loja Fisica,Boleto,370,45.44
100874,2025-10-17,1008,Tenis,Vestuario,405.85,1,0.1,365.27,Nordeste,Fortaleza,E-commerce,Pix,519,97.94
106502,2024-09-04,1007,Calca Jeans,Vestuario,180.96,3,0.05,515.74,Centro-Oeste,Brasilia,E-commerce,Dinheiro,251,75.6
111467,2026-03-22,1000,Smartphone,Eletronicos,1360.88,1,0.0,1360.88,Sudeste,Rio de Janeiro,E-commerce,Cartao de Debito,693,1004.62
105064,2026-01-25,1018,Bola de Futebol,Esportes,150.12,1,0.0,150.12,Nordeste,Salvador,E-commerce,Boleto,501,53.27
104305,23/12/2024,1016,Chocolate Premium,Alimentos,58.81,3,0.2,141.14,Nordeste,Salvador,App,Cartao de Debito,416,12.14
111380,2025-04-18,1010,Vestido,Vestuario,301.62,1,0.1,271.46,Nordeste,Salvador,App,Pix,164,92.56
103625,2026-06-22,1008,Tenis,Vestuario,405.85,2,0.05,771.12,Nordeste,Fortaleza,E-commerce,Dinheiro,115,97.94
102229,2024-05-17,1012,Jogo de Panelas,Casa e Decoracao,378.74,1,0.0,378.74,Nordeste,Salvador,App,Cartao de Credito,635,165.95
101983,2025-08-18,1006,Camiseta,Vestuario,50.18,1,0.05,47.67,Nordeste,Fortaleza,E-commerce,Pix,739,25.27
107216,2025-09-21,1001,Notebook,Eletronicos,3581.1,1,0.0,3581.1,Nordeste,Fortaleza,Loja Fisica,Cartao de Credito,349,2220.02
111599,2024-05-01,1010,Vestido,  Vestuario  ,301.62,3,0.1,814.37,Nordeste,Recife,App,Dinheiro,442,92.56
109435,2025-07-02,1013,Almofada,Casa e Decoracao,33.06,2,0.2,52.9,Sul,Porto Alegre,App,Cartao de Debito,170,20.74
100643,29/04/2025,1016,Chocolate Premium,ALIMENTOS,58.81,1,0.2,47.05,Norte,Manaus,App,Dinheiro,8,12.14
104979,2025-07-29,1000,Smartphone,Eletronicos,1360.88,1,0.0,1360.88,Sudeste,Sao Paulo,E-commerce,Cartao de Debito,512,1004.62
106756,2024-04-06,1007,Calca Jeans,Vestuario,180.96,1,0.15,153.82,Nordeste,Recife,E-commerce,Dinheiro,177,75.6
105309,2024-03-06,1018,Bola de Futebol,Esportes,150.12,1,0.15,127.6,Nordeste,Salvador,E-commerce,Pix,571,53.27
109138,2024-12-14,1009,Jaqueta,Vestuario,173.9,1,0.0,173.9,Centro-Oeste,Goiania,Loja Fisica,Boleto,487,132.38
101792,2024-11-22,1013,Almofada,  Casa e Decoracao  ,33.06,2,0.0,66.12,Centro-Oeste,Brasilia,E-commerce,Pix,82,20.74
107202,2024-11-05,1022,Kit Skincare,Beleza,143.23,2,0.0,286.46,Sul,Curitiba,App,Boleto,569,61.92
105799,2026-05-16,1020,Bicicleta,  Esportes  ,932.48,2,0.05,1771.71,Norte,Belem,E-commerce,Boleto,669,640.91
101124,2026-06-07,1021,Perfume,Beleza,235.41,2,0.15,400.2,Sudeste,Rio de Janeiro,Loja Fisica,Cartao de Debito,716,98.2
105790,2025-01-20,1019,Halteres,ESPORTES,290.04,1,0.0,290.04,Sudeste,Rio de Janeiro,App,Boleto,315,107.57
104705,2025-10-13,1020,Bicicleta,Esportes,932.48,1,0.0,932.48,Nordeste,Recife,Loja Fisica,Boleto,529,640.91
102708,2024-05-10,1020,Bicicleta,Esportes,932.48,1,0.0,932.48,Sudeste,Belo Horizonte,Loja Fisica,PIX,505,640.91
109797,2025-03-17,1019,Halteres,Esportes,290.04,2,0.0,580.08,Centro-Oeste,Brasilia,E-commerce,Dinheiro,608,107.57
100477,2025-04-01,1018,Bola de Futebol,Esportes,150.12,1,0.2,120.1,Sul,Curitiba,Loja Fisica,Pix,268,53.27
102028,2025-01-04,1007,Calca Jeans,Vestuario,180.96,3,0.1,488.59,Norte,Manaus,Loja Fisica,Dinheiro,480,75.6
103731,2024-04-04,1002,Fone de Ouvido,Eletronicos,636.23,4,0.1,2290.43,Nordeste,Recife,E-commerce,Boleto,416,64.73
107417,2026-03-02,1010,Vestido,Vestuario,301.62,3,0.0,904.86,Norte,Belem,App,Pix,727,92.56
110192,2024-01-19,1018,Bola de Futebol,Esportes,150.12,4,0.0,600.48,Nordeste,Fortaleza,E-commerce,Boleto,377,53.27
111592,2026-06-09,1003,Smart TV,Eletronicos,2850.57,1,0.0,2850.57,Norte,Belem,App,Boleto,366,2035.31
105132,2024-10-26,1000,Smartphone,Eletronicos,1360.88,1,0.1,1224.79,Sul,Florianopolis,E-commerce,Pix,311,1004.62
111231,2026-04-01,1008,Tenis,Vestuario,405.85,1,0.05,385.56,Sudeste,Belo Horizonte,App,Pix,125,97.94
106928,2024-11-16,1012,Jogo de Panelas,  Casa e Decoracao  ,378.74,3,0.05,1079.41,Sudeste,Belo Horizonte,E-commerce,Cartao de Credito,292,165.95
108851,2026-05-15,1013,Almofada,Casa e Decoracao,33.06,1,0.1,29.75,Nordeste,Salvador,Loja Fisica,PIX,215,20.74
100392,2024-07-02,1010,Vestido,Vestuario,301.62,2,0.0,603.24,Norte,Manaus,App,Dinheiro,28,92.56
104080,2025-07-07,1015,Cafe Especial,Alimentos,67.68,1,0.15,57.53,Centro-Oeste,Goiania,E-commerce,Boleto,785,26.46
111180,2024-11-03,1019,Halteres,Esportes,290.04,4,0.0,1160.16,Sudeste,Sao Paulo,App,Cartao de Credito,482,107.57
111751,2024-03-21,1017,Azeite Extra Virgem,ALIMENTOS,66.45,4,0.0,265.8,Sudeste,Rio de Janeiro,App,Dinheiro,676,28.79
106454,2025-09-30,1016,Chocolate Premium,ALIMENTOS,58.81,3,0.0,176.43,Sul,Porto Alegre,App,Pix,671,12.14
103814,2025-04-20,1023,Secador de Cabelo,Beleza,179.55,5,0.0,897.75,Nordeste,Fortaleza,App,PIX,257,72.83
100953,2025-06-16,1002,Fone de Ouvido,Eletronicos,636.23,1,0.0,636.23,Nordeste,Fortaleza,E-commerce,Cartao de Debito,629,64.73
111772,2025-09-09,1009,Jaqueta,Vestuario,173.9,1,0.0,173.9,Sul,Porto Alegre,Loja Fisica,Cartao de Credito,294,132.38
103087,2026-05-14,1013,Almofada,Casa e Decoracao,33.06,3,0.15,84.3,Centro-Oeste,Brasilia,Loja Fisica,Dinheiro,332,20.74
104560,2024-03-29,1000,Smartphone,Eletronicos,1360.88,1,0.0,1360.88,Sul,Curitiba,App,Cartao de Debito,624,1004.62
104289,2024-01-25,1009,Jaqueta,Vestuario,173.9,1,0.0,173.9,Norte,Manaus,App,Pix,417,132.38
106497,2024-07-18,1001,Notebook,Eletronicos,3581.1,5,0.0,17905.5,Nordeste,Recife,Loja Fisica,Pix,705,2220.02
105098,27/04/2026,1003,Smart TV,Eletronicos,2850.57,1,0.05,2708.04,Sul,Curitiba,E-commerce,Pix,348,2035.31
101328,2025-12-21,1003,Smart TV,ELETRONICOS,2850.57,1,0.0,2850.57,Nordeste,Recife,E-commerce,pix,337,2035.31
106761,2024-03-20,1012,Jogo de Panelas,Casa e Decoracao,378.74,3,0.0,1136.22,Norte,Belem,Loja Fisica,Pix,37,165.95
109349,2024-09-30,1019,Halteres,Esportes,290.04,4,0.0,1160.16,Sudeste,Sao Paulo,E-commerce,Cartao de Credito,70,107.57
111044,2024-04-03,1016,Chocolate Premium,Alimentos,58.81,5,0.0,294.05,Nordeste,Fortaleza,App,Boleto,198,12.14
101397,2025-10-07,1019,Halteres,Esportes,290.04,5,0.15,1232.67,Nordeste,Recife,E-commerce,Dinheiro,112,107.57
106147,2025-11-22,1008,Tenis,Vestuario,405.85,4,0.1,1461.06,Centro-Oeste,Brasilia,E-commerce,Cartao de Credito,664,97.94
103287,2026-04-28,1006,Camiseta,Vestuario,50.18,4,0.05,190.68,Sul,Porto Alegre,E-commerce,Pix,350,25.27
102571,2025-11-25,1021,Perfume,BELEZA,235.41,2,0.0,470.82,Nordeste,Salvador,E-commerce,Dinheiro,695,98.2
108283,19/08/2024,1015,Cafe Especial,Alimentos,67.68,5,0.05,321.48,Norte,Manaus,Loja Fisica,Cartao de Credito,456,26.46
107249,2024-03-03,1005,Mouse Gamer,Eletronicos,204.85,1,0.0,204.85,Sul,Porto Alegre,E-commerce,Boleto,120,43.5
101364,29/04/2025,1001,Notebook,Eletronicos,3581.1,2,0.0,7162.2,Sul,Florianopolis,App,Cartao de Credito,239,2220.02
100168,2024-12-11,1014,Cortina,Casa e Decoracao,210.43,5,0.1,946.94,Sudeste,Rio de Janeiro,Loja Fisica,Pix,558,80.34
101093,2026-03-06,1016,Chocolate Premium,Alimentos,58.81,1,0.05,55.87,Sul,Porto Alegre,App,Cartao de Credito,325,12.14
101319,2025-09-30,1018,Bola de Futebol,Esportes,150.12,1,0.0,150.12,Norte,Belem,E-commerce,Boleto,594,53.27
104143,30/06/2025,1019,Halteres,Esportes,290.04,2,0.05,551.08,Nordeste,Salvador,Loja Fisica,Pix,683,107.57
101440,2026-06-11,1002,Fone de Ouvido,  Eletronicos  ,636.23,1,0.05,604.42,Norte,Belem,App,Cartao de Debito,394,64.73
